timestamp,section_id,ch4_pct,co_ppm,co2_pct,air_velocity_ms,temperature_c,humidity_pct,dust_pm10_mg,is_anomaly,alert_msg
1716125200,SEC-UG-L1,0.15,9,0.29,2.16,31.6,77.3,128,0,NORMAL: Environmental telemetry within statutory parameters.
1716125320,SEC-WORKSHOP-3,0.12,9,0.19,1.54,25.6,63.0,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716125440,SEC-WORKSHOP-3,0.13,12,0.2,1.28,30.3,64.4,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716125560,SEC-CRUSHER,0.09,10,0.09,1.3,31.7,67.7,107,0,NORMAL: Environmental telemetry within statutory parameters.
1716125680,SEC-HAUL-RD,0.11,12,0.31,1.27,27.6,66.9,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716125800,SEC-UG-L1,0.29,22,0.36,2.27,31.2,61.0,129,0,NORMAL: Environmental telemetry within statutory parameters.
1716125920,SEC-PIT-B,0.05,3,0.36,2.89,33.8,68.8,77,0,NORMAL: Environmental telemetry within statutory parameters.
1716126040,SEC-CHP,0.06,6,0.17,0.96,34.5,76.3,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716126160,SEC-WORKSHOP-3,0.12,7,0.17,2.73,34.4,64.3,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716126280,SEC-CRUSHER,0.14,9,0.13,2.13,32.0,67.9,95,0,NORMAL: Environmental telemetry within statutory parameters.
1716126400,SEC-UG-L2,0.38,7,0.35,1.03,25.6,70.7,40,0,NORMAL: Environmental telemetry within statutory parameters.
1716126520,SEC-CRUSHER,0.12,12,0.29,2.76,30.7,65.1,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716126640,SEC-PIT-A,0.14,12,0.18,1.62,34.2,61.9,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716126760,SEC-UG-L1,0.39,7,0.11,3.04,26.3,77.8,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716126880,SEC-UG-L3,0.52,5,0.19,3.16,24.2,84.9,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716127000,SEC-CRUSHER,0.08,7,0.14,1.47,34.4,60.7,101,0,NORMAL: Environmental telemetry within statutory parameters.
1716127120,SEC-CHP,0.05,6,0.29,1.43,27.9,67.6,90,0,NORMAL: Environmental telemetry within statutory parameters.
1716127240,SEC-WORKSHOP-3,0.08,3,0.12,3.15,24.1,76.1,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716127360,SEC-UG-L3,0.5,15,0.2,2.47,32.0,69.4,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716127480,SEC-MAGAZINE,0.13,9,0.29,1.12,32.3,75.5,79,0,NORMAL: Environmental telemetry within statutory parameters.
1716127600,SEC-WORKSHOP-3,0.05,10,0.36,1.0,34.5,84.1,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716127720,SEC-PIT-B,0.58,58,0.57,0.73,25.8,82.4,66,1,WARNING: Elevated Carbon Monoxide (58 ppm) detected. Probable spontaneous heating.
1716127840,SEC-PIT-B,0.04,3,0.3,1.62,24.8,76.3,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716127960,SEC-WORKSHOP-3,0.08,4,0.26,0.93,26.3,80.9,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716128080,SEC-PIT-B,0.12,4,0.08,2.7,26.4,80.1,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716128200,SEC-CRUSHER,0.1,10,0.33,2.5,31.0,65.2,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716128320,SEC-UG-L3,0.34,4,0.21,2.02,26.0,65.5,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716128440,SEC-UG-L1,0.33,9,0.29,2.49,26.2,83.8,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716128560,SEC-UG-L2,0.36,21,0.17,1.79,27.3,71.9,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716128680,SEC-CHP,0.1,7,0.16,1.19,24.7,69.6,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716128800,SEC-PIT-A,0.13,4,0.28,2.96,24.1,80.8,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716128920,SEC-PIT-B,0.12,8,0.29,2.25,30.5,80.4,43,0,NORMAL: Environmental telemetry within statutory parameters.
1716129040,SEC-CHP,0.12,10,0.19,1.52,27.6,88.0,97,0,NORMAL: Environmental telemetry within statutory parameters.
1716129160,SEC-UG-L2,0.13,14,0.2,2.91,34.6,83.7,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716129280,SEC-CRUSHER,0.14,10,0.13,2.57,28.8,60.7,84,0,NORMAL: Environmental telemetry within statutory parameters.
1716129400,SEC-UG-L1,0.23,7,0.2,0.83,33.4,85.4,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716129520,SEC-UG-L1,0.13,6,0.08,1.93,27.9,60.6,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716129640,SEC-CRUSHER,0.13,11,0.16,1.26,32.3,72.1,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716129760,SEC-UG-L1,0.38,14,0.37,0.96,32.1,77.0,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716129880,SEC-UG-L1,0.52,9,0.2,0.83,31.3,69.5,74,0,NORMAL: Environmental telemetry within statutory parameters.
1716130000,SEC-UG-L3,0.26,6,0.26,2.07,32.3,82.6,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716130120,SEC-UG-L1,0.53,5,0.09,1.69,26.4,69.1,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716130240,SEC-UG-L2,0.5,18,0.32,2.13,33.1,79.6,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716130360,SEC-UG-L1,0.44,21,0.37,1.35,31.0,82.8,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716130480,SEC-UG-L2,0.28,3,0.17,2.91,32.6,77.5,84,0,NORMAL: Environmental telemetry within statutory parameters.
1716130600,SEC-PIT-B,0.09,7,0.1,1.73,33.1,67.7,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716130720,SEC-UG-L1,0.44,18,0.15,2.32,28.1,77.4,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716130840,SEC-MAGAZINE,0.07,8,0.23,1.55,26.3,82.7,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716130960,SEC-UG-L2,0.34,6,0.17,0.95,30.0,74.1,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716131080,SEC-UG-L2,0.26,3,0.17,1.29,24.3,78.2,72,0,NORMAL: Environmental telemetry within statutory parameters.
1716131200,SEC-CRUSHER,0.33,9,0.23,1.76,30.8,81.2,560,1,ALERT: Airborne respirable dust concentration (560 mg/m³) exceeded DGMS permissible limits.
1716131320,SEC-PIT-B,0.09,6,0.29,1.89,30.7,69.0,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716131440,SEC-PIT-A,0.14,11,0.22,1.14,28.3,60.7,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716131560,SEC-CRUSHER,0.08,8,0.26,2.63,27.3,75.8,117,0,NORMAL: Environmental telemetry within statutory parameters.
1716131680,SEC-HAUL-RD,2.01,19,0.55,1.9,25.7,74.6,75,1,CRITICAL: Methane concentration (2.01%) exceeded statutory limit (1.25%) in SEC-HAUL-RD.
1716131800,SEC-UG-L2,0.22,14,0.18,1.79,24.8,71.2,131,0,NORMAL: Environmental telemetry within statutory parameters.
1716131920,SEC-PIT-A,0.11,9,0.29,2.12,33.4,72.6,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716132040,SEC-PIT-B,0.14,6,0.15,2.35,24.3,78.0,106,0,NORMAL: Environmental telemetry within statutory parameters.
1716132160,SEC-UG-L2,0.06,10,0.36,3.09,29.8,69.0,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716132280,SEC-CRUSHER,0.94,41,1.07,0.15,24.5,76.5,107,1,ALERT: Air velocity dropped to 0.15 m/s (Statutory Minimum: 0.5 m/s).
1716132400,SEC-UG-L2,0.29,14,0.29,2.2,29.9,83.2,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716132520,SEC-CRUSHER,0.1,12,0.16,2.14,28.5,83.4,100,0,NORMAL: Environmental telemetry within statutory parameters.
1716132640,SEC-HAUL-RD,0.06,7,0.2,2.36,24.3,76.9,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716132760,SEC-MAGAZINE,0.06,4,0.09,2.73,34.7,65.8,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716132880,SEC-HAUL-RD,0.07,6,0.35,2.76,29.3,78.1,81,0,NORMAL: Environmental telemetry within statutory parameters.
1716133000,SEC-UG-L2,0.49,11,0.15,0.86,26.5,65.1,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716133120,SEC-CHP,0.14,9,0.3,1.9,30.9,64.6,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716133240,SEC-WORKSHOP-3,0.11,6,0.1,1.06,33.8,77.3,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716133360,SEC-PIT-A,0.14,7,0.21,2.55,25.1,70.3,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716133480,SEC-UG-L2,0.42,14,0.1,1.8,27.4,61.0,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716133600,SEC-PIT-B,0.07,6,0.12,2.33,33.1,84.6,122,0,NORMAL: Environmental telemetry within statutory parameters.
1716133720,SEC-WORKSHOP-3,0.05,6,0.22,2.93,30.4,67.6,123,0,NORMAL: Environmental telemetry within statutory parameters.
1716133840,SEC-HAUL-RD,0.12,5,0.14,1.75,24.3,73.9,83,0,NORMAL: Environmental telemetry within statutory parameters.
1716133960,SEC-WORKSHOP-3,0.15,12,0.35,2.38,34.1,79.9,133,0,NORMAL: Environmental telemetry within statutory parameters.
1716134080,SEC-WORKSHOP-3,0.07,7,0.37,1.25,29.2,60.1,123,0,NORMAL: Environmental telemetry within statutory parameters.
1716134200,SEC-PIT-A,0.13,9,0.25,2.49,26.7,83.8,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716134320,SEC-PIT-A,0.05,8,0.22,1.93,28.3,85.3,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716134440,SEC-MAGAZINE,0.08,8,0.2,2.19,29.4,69.7,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716134560,SEC-UG-L3,0.38,18,0.28,1.78,25.0,67.1,90,0,NORMAL: Environmental telemetry within statutory parameters.
1716134680,SEC-UG-L1,0.22,17,0.22,2.09,25.9,61.2,122,0,NORMAL: Environmental telemetry within statutory parameters.
1716134800,SEC-MAGAZINE,0.15,5,0.26,2.1,25.8,82.4,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716134920,SEC-UG-L1,0.44,15,0.1,1.81,35.4,75.2,49,0,NORMAL: Environmental telemetry within statutory parameters.
1716135040,SEC-MAGAZINE,0.04,11,0.28,1.2,31.9,82.1,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716135160,SEC-WORKSHOP-3,0.12,8,0.24,1.75,33.4,66.1,119,0,NORMAL: Environmental telemetry within statutory parameters.
1716135280,SEC-CHP,0.12,4,0.15,2.35,33.6,85.1,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716135400,SEC-UG-L2,0.5,19,0.32,1.99,32.0,68.6,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716135520,SEC-CRUSHER,0.06,4,0.37,1.26,24.4,63.4,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716135640,SEC-UG-L1,0.39,5,0.16,3.08,34.9,78.5,89,0,NORMAL: Environmental telemetry within statutory parameters.
1716135760,SEC-PIT-A,0.07,9,0.19,1.53,30.8,73.4,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716135880,SEC-HAUL-RD,0.11,3,0.23,1.64,32.1,84.1,67,0,NORMAL: Environmental telemetry within statutory parameters.
1716136000,SEC-CRUSHER,0.12,9,0.29,2.29,34.9,79.2,79,0,NORMAL: Environmental telemetry within statutory parameters.
1716136120,SEC-PIT-A,0.15,4,0.22,2.1,26.8,83.3,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716136240,SEC-PIT-B,0.12,6,0.26,1.93,27.6,81.8,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716136360,SEC-WORKSHOP-3,0.09,3,0.29,2.22,33.0,86.2,121,0,NORMAL: Environmental telemetry within statutory parameters.
1716136480,SEC-WORKSHOP-3,0.38,88,0.67,1.7,26.9,63.3,62,1,WARNING: Elevated Carbon Monoxide (88 ppm) detected. Probable spontaneous heating.
1716136600,SEC-MAGAZINE,0.14,7,0.34,0.9,27.8,63.1,111,0,NORMAL: Environmental telemetry within statutory parameters.
1716136720,SEC-UG-L1,0.08,18,0.23,0.81,32.6,78.3,134,0,NORMAL: Environmental telemetry within statutory parameters.
1716136840,SEC-UG-L1,0.06,8,0.15,2.88,33.7,66.4,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716136960,SEC-WORKSHOP-3,0.14,4,0.11,1.13,35.3,76.9,129,0,NORMAL: Environmental telemetry within statutory parameters.
1716137080,SEC-PIT-A,0.08,9,0.09,2.06,28.2,75.2,123,0,NORMAL: Environmental telemetry within statutory parameters.
1716137200,SEC-CRUSHER,0.07,11,0.29,0.96,27.0,86.6,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716137320,SEC-CHP,0.1,6,0.35,2.9,24.3,62.4,50,0,NORMAL: Environmental telemetry within statutory parameters.
1716137440,SEC-UG-L1,0.27,20,0.19,1.43,35.2,78.4,43,0,NORMAL: Environmental telemetry within statutory parameters.
1716137560,SEC-HAUL-RD,0.1,6,0.14,1.52,32.1,60.3,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716137680,SEC-PIT-A,0.04,11,0.28,2.21,27.5,82.7,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716137800,SEC-CHP,0.13,6,0.14,1.94,26.5,64.8,96,0,NORMAL: Environmental telemetry within statutory parameters.
1716137920,SEC-MAGAZINE,0.1,4,0.12,1.1,25.7,81.3,100,0,NORMAL: Environmental telemetry within statutory parameters.
1716138040,SEC-WORKSHOP-3,0.15,12,0.13,2.3,33.7,70.1,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716138160,SEC-UG-L2,0.25,16,0.09,1.57,24.3,78.8,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716138280,SEC-CHP,0.11,6,0.3,1.11,34.9,74.3,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716138400,SEC-CRUSHER,0.12,5,0.15,2.05,32.9,72.1,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716138520,SEC-PIT-A,0.1,5,0.31,0.9,28.5,73.0,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716138640,SEC-CHP,0.1,8,0.36,2.85,29.9,70.8,95,0,NORMAL: Environmental telemetry within statutory parameters.
1716138760,SEC-HAUL-RD,0.14,12,0.26,2.69,29.4,62.5,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716138880,SEC-WORKSHOP-3,0.1,12,0.27,1.4,34.7,84.5,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716139000,SEC-HAUL-RD,0.07,8,0.35,2.16,35.2,65.4,79,0,NORMAL: Environmental telemetry within statutory parameters.
1716139120,SEC-CHP,0.09,7,0.26,2.41,32.8,84.9,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716139240,SEC-UG-L1,0.39,9,0.29,1.67,30.4,65.7,104,0,NORMAL: Environmental telemetry within statutory parameters.
1716139360,SEC-WORKSHOP-3,0.06,7,0.27,1.29,31.3,69.4,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716139480,SEC-WORKSHOP-3,0.08,7,0.36,1.9,25.7,77.0,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716139600,SEC-UG-L3,0.23,20,0.38,0.81,33.3,67.1,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716139720,SEC-WORKSHOP-3,0.15,12,0.33,2.03,26.3,61.4,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716139840,SEC-CRUSHER,0.09,4,0.22,1.73,25.6,63.4,50,0,NORMAL: Environmental telemetry within statutory parameters.
1716139960,SEC-PIT-A,1.54,32,0.57,0.78,34.6,79.2,64,1,CRITICAL: Methane concentration (1.54%) exceeded statutory limit (1.25%) in SEC-PIT-A.
1716140080,SEC-UG-L2,1.26,25,0.79,1.61,28.9,66.5,112,1,CRITICAL: Methane concentration (1.26%) exceeded statutory limit (1.25%) in SEC-UG-L2.
1716140200,SEC-HAUL-RD,0.12,11,0.19,1.37,30.4,68.9,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716140320,SEC-UG-L2,0.53,15,0.14,2.28,25.0,80.7,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716140440,SEC-UG-L3,0.1,10,0.33,1.33,31.0,85.0,93,0,NORMAL: Environmental telemetry within statutory parameters.
1716140560,SEC-UG-L2,0.04,12,0.21,2.87,29.1,66.5,84,0,NORMAL: Environmental telemetry within statutory parameters.
1716140680,SEC-PIT-B,0.09,5,0.3,1.72,32.6,60.6,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716140800,SEC-UG-L3,0.38,16,0.32,2.06,24.2,74.2,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716140920,SEC-CRUSHER,0.11,8,0.12,0.99,31.9,64.7,124,0,NORMAL: Environmental telemetry within statutory parameters.
1716141040,SEC-CRUSHER,0.07,9,0.16,2.52,28.4,84.6,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716141160,SEC-PIT-A,0.1,4,0.22,2.72,30.6,70.1,84,0,NORMAL: Environmental telemetry within statutory parameters.
1716141280,SEC-PIT-A,0.12,9,0.11,1.41,27.1,85.5,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716141400,SEC-UG-L3,0.13,21,0.27,2.24,26.3,61.0,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716141520,SEC-CRUSHER,0.12,4,0.29,1.18,32.0,61.4,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716141640,SEC-PIT-B,0.07,5,0.17,2.86,34.0,65.2,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716141760,SEC-CRUSHER,0.1,6,0.34,2.29,31.5,82.0,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716141880,SEC-UG-L1,0.28,16,0.35,1.37,35.1,76.9,138,0,NORMAL: Environmental telemetry within statutory parameters.
1716142000,SEC-PIT-B,1.53,20,0.57,1.69,32.3,64.3,134,1,CRITICAL: Methane concentration (1.53%) exceeded statutory limit (1.25%) in SEC-PIT-B.
1716142120,SEC-UG-L1,0.04,8,0.31,2.03,29.8,85.1,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716142240,SEC-CRUSHER,0.05,5,0.33,1.38,33.6,76.1,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716142360,SEC-UG-L3,0.27,6,0.29,1.19,32.7,61.9,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716142480,SEC-CRUSHER,0.07,11,0.32,2.43,30.3,80.3,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716142600,SEC-MAGAZINE,0.11,11,0.19,2.25,33.6,71.3,126,0,NORMAL: Environmental telemetry within statutory parameters.
1716142720,SEC-UG-L3,0.25,19,0.34,1.1,26.4,76.8,39,0,NORMAL: Environmental telemetry within statutory parameters.
1716142840,SEC-CHP,0.05,9,0.19,1.52,27.6,65.6,38,0,NORMAL: Environmental telemetry within statutory parameters.
1716142960,SEC-PIT-A,0.13,5,0.21,2.22,32.6,78.2,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716143080,SEC-UG-L3,0.11,10,0.35,1.41,29.4,73.0,86,0,NORMAL: Environmental telemetry within statutory parameters.
1716143200,SEC-UG-L2,0.25,4,0.15,1.15,34.6,68.3,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716143320,SEC-PIT-A,0.14,9,0.1,1.51,29.9,73.4,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716143440,SEC-WORKSHOP-3,0.67,36,0.63,0.28,32.6,75.7,127,1,ALERT: Air velocity dropped to 0.28 m/s (Statutory Minimum: 0.5 m/s).
1716143560,SEC-PIT-A,0.48,75,0.42,1.02,29.3,77.4,206,1,WARNING: Elevated Carbon Monoxide (75 ppm) detected. Probable spontaneous heating.
1716143680,SEC-UG-L3,0.45,21,0.12,1.85,29.0,74.4,97,0,NORMAL: Environmental telemetry within statutory parameters.
1716143800,SEC-MAGAZINE,0.1,4,0.38,1.17,28.3,78.5,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716143920,SEC-WORKSHOP-3,0.11,5,0.12,3.0,31.1,67.7,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716144040,SEC-UG-L2,0.51,24,0.66,0.18,33.2,84.7,196,1,ALERT: Air velocity dropped to 0.18 m/s (Statutory Minimum: 0.5 m/s).
1716144160,SEC-CRUSHER,0.07,6,0.08,0.96,27.1,73.5,39,0,NORMAL: Environmental telemetry within statutory parameters.
1716144280,SEC-PIT-B,0.14,5,0.36,1.98,31.7,82.7,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716144400,SEC-CHP,0.15,10,0.37,1.42,30.3,85.2,106,0,NORMAL: Environmental telemetry within statutory parameters.
1716144520,SEC-CHP,0.08,5,0.28,2.8,30.0,67.8,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716144640,SEC-HAUL-RD,0.07,3,0.21,1.45,27.5,87.2,100,0,NORMAL: Environmental telemetry within statutory parameters.
1716144760,SEC-CRUSHER,1.22,28,0.59,0.08,33.7,66.1,147,1,ALERT: Air velocity dropped to 0.08 m/s (Statutory Minimum: 0.5 m/s).
1716144880,SEC-UG-L2,0.12,6,0.29,2.01,32.5,71.7,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716145000,SEC-CHP,0.07,12,0.22,3.03,32.9,85.9,43,0,NORMAL: Environmental telemetry within statutory parameters.
1716145120,SEC-PIT-A,0.13,5,0.2,3.15,34.8,63.3,77,0,NORMAL: Environmental telemetry within statutory parameters.
1716145240,SEC-UG-L2,0.55,15,0.26,1.77,27.3,77.1,65,0,NORMAL: Environmental telemetry within statutory parameters.
1716145360,SEC-UG-L1,0.34,21,0.19,1.0,24.9,80.6,45,0,NORMAL: Environmental telemetry within statutory parameters.
1716145480,SEC-UG-L1,0.29,5,0.36,2.7,31.5,87.8,124,0,NORMAL: Environmental telemetry within statutory parameters.
1716145600,SEC-PIT-A,0.04,7,0.38,1.68,34.6,79.6,122,0,NORMAL: Environmental telemetry within statutory parameters.
1716145720,SEC-HAUL-RD,0.06,7,0.18,0.89,24.9,61.1,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716145840,SEC-PIT-A,0.06,5,0.35,2.78,25.2,76.6,97,0,NORMAL: Environmental telemetry within statutory parameters.
1716145960,SEC-HAUL-RD,0.05,12,0.17,0.96,33.8,64.4,112,0,NORMAL: Environmental telemetry within statutory parameters.
